,Amplitude
168,18.0
169,21.0
170,23.0
171,21.0
172,18.0
173,15.0
174,13.0
175,15.0
176,18.0
177,21.0
178,23.0
179,22.0
180,18.0
181,15.0
182,13.0
183,14.0
184,17.0
185,21.0
186,23.0
187,22.0
188,19.0
189,16.0
190,13.0
191,14.0
192,17.0
193,20.0
194,23.0
195,23.0
196,19.0
197,16.0
198,13.0
199,13.0
200,16.0
201,20.0
202,23.0
203,22.0
204,20.0
205,16.0
206,13.0
207,13.0
208,16.0
209,19.0
210,22.0
211,23.0
212,21.0
213,16.0
214,14.0
215,13.0
216,15.0
217,19.0
218,23.0
219,23.0
220,21.0
221,17.0
222,14.0
223,13.0
224,15.0
225,19.0
226,22.0
227,23.0
228,21.0
229,18.0
230,14.0
231,13.0
232,14.0
233,18.0
234,22.0
235,23.0
236,22.0
237,19.0
238,15.0
239,13.0
240,14.0
241,17.0
242,21.0
243,23.0
244,22.0
245,19.0
246,15.0
247,13.0
248,14.0
249,17.0
250,21.0
251,23.0
252,22.0
253,19.0
254,15.0
255,13.0
256,13.0
257,16.0
258,21.0
259,23.0
260,22.0
261,20.0
262,16.0
263,14.0
264,13.0
265,16.0
266,20.0
267,22.0
268,23.0
269,20.0
270,17.0
271,14.0
272,14.0
273,16.0
274,19.0
275,23.0
276,23.0
277,20.0
278,16.0
279,14.0
280,13.0
281,15.0
282,19.0
283,23.0
284,23.0
285,21.0
286,17.0
287,14.0
288,13.0
289,15.0
290,18.0
291,22.0
292,23.0
293,21.0
294,18.0
295,14.0
296,13.0
297,15.0
298,18.0
299,22.0
300,23.0
301,22.0
302,18.0
303,15.0
304,13.0
305,14.0
306,18.0
307,21.0
308,23.0
309,22.0
310,19.0
311,15.0
312,13.0
313,14.0
314,17.0
315,21.0
316,23.0
317,22.0
318,19.0
319,16.0
320,13.0
321,14.0
322,17.0
323,20.0
324,23.0
325,23.0
326,20.0
327,16.0
328,14.0
329,13.0
330,16.0
331,20.0
332,23.0
333,23.0
334,20.0
335,16.0
336,13.0
337,13.0
338,16.0
339,20.0
340,22.0
341,23.0
342,20.0
343,17.0
344,13.0
345,13.0
346,16.0
347,19.0
348,22.0
349,23.0
350,20.0
351,17.0
352,14.0
353,13.0
354,15.0
355,19.0
356,22.0
357,23.0
358,21.0
359,17.0
360,14.0
361,13.0
362,14.0
363,18.0
364,21.0
365,23.0
366,22.0
367,18.0
368,15.0
369,13.0
370,14.0
371,18.0
372,21.0
373,23.0
374,22.0
375,18.0
376,15.0
377,13.0
378,14.0
379,17.0
380,21.0
381,23.0
382,22.0
383,19.0
384,15.0
385,13.0
386,14.0
387,16.0
388,21.0
389,23.0
390,22.0
391,20.0
392,16.0
393,13.0
394,14.0
395,16.0
396,20.0
397,23.0
398,23.0
399,20.0
400,16.0
401,14.0
402,13.0
403,16.0
404,20.0
405,22.0
406,23.0
407,20.0
408,17.0
409,14.0
410,13.0
411,15.0
412,19.0
413,22.0
414,23.0
415,21.0
416,17.0
417,14.0
418,13.0
419,15.0
420,19.0
421,22.0
422,23.0
423,21.0
424,18.0
425,15.0
426,13.0
427,14.0
428,18.0
429,21.0
430,23.0
431,22.0
432,19.0
433,15.0
434,13.0
435,14.0
436,18.0
437,21.0
438,23.0
439,22.0
440,19.0
441,15.0
442,13.0
443,14.0
444,17.0
445,21.0
446,23.0
447,22.0
448,20.0
449,15.0
450,13.0
451,14.0
452,17.0
453,20.0
454,23.0
455,23.0
456,19.0
457,15.0
458,13.0
459,14.0
460,16.0
461,20.0
462,23.0
463,23.0
464,20.0
465,16.0
466,14.0
467,13.0
468,16.0
469,20.0
470,23.0
471,23.0
472,20.0
473,17.0
474,14.0
475,13.0
476,15.0
477,19.0
478,22.0
479,23.0
480,21.0
481,17.0
482,14.0
483,13.0
484,15.0
485,19.0
486,22.0
487,23.0
488,21.0
489,18.0
490,15.0
491,13.0
492,15.0
493,18.0
494,22.0
495,23.0
496,22.0
497,18.0
498,15.0
499,13.0
500,14.0
501,18.0
502,21.0
503,23.0
504,22.0
505,19.0
506,15.0
507,13.0
508,14.0
509,17.0
510,21.0
511,23.0
512,22.0
513,19.0
514,15.0
515,13.0
516,14.0
517,17.0
518,20.0
519,23.0
520,23.0
521,20.0
522,16.0
523,13.0
524,14.0
525,16.0
526,20.0
527,23.0
528,23.0
529,20.0
530,17.0
531,13.0
532,13.0
533,16.0
534,19.0
535,23.0
536,23.0
537,20.0
538,17.0
539,14.0
540,13.0
541,16.0
542,19.0
543,22.0
544,23.0
545,21.0
546,17.0
547,14.0
548,13.0
549,15.0
550,19.0
551,22.0
552,23.0
553,21.0
554,18.0
555,14.0
556,13.0
557,15.0
558,18.0
559,22.0
560,23.0
561,22.0
562,19.0
563,14.0
564,13.0
565,14.0
566,18.0
567,21.0
568,23.0
569,22.0
570,19.0
571,15.0
572,13.0
573,14.0
574,17.0
575,21.0
576,23.0
577,22.0
578,19.0
579,15.0
580,13.0
581,14.0
582,17.0
583,20.0
584,23.0
585,22.0
586,20.0
587,16.0
588,13.0
589,14.0
590,16.0
591,20.0
592,23.0
593,23.0
594,20.0
595,16.0
596,14.0
597,13.0
598,15.0
599,19.0
600,23.0
601,23.0
602,20.0
603,16.0
604,14.0
605,13.0
606,15.0
607,19.0
608,22.0
609,24.0
610,21.0
611,17.0
612,14.0
613,13.0
614,15.0
615,18.0
616,22.0
617,23.0
618,21.0
619,17.0
620,14.0
621,13.0
622,14.0
623,18.0
624,21.0
625,23.0
626,22.0
627,18.0
628,15.0
629,13.0
630,14.0
631,18.0
632,21.0
633,23.0
634,22.0
635,19.0
636,15.0
637,13.0
638,14.0
639,17.0
640,21.0
641,23.0
642,22.0
643,19.0
644,15.0
645,13.0
646,14.0
647,17.0
648,20.0
649,23.0
650,23.0
651,19.0
652,16.0
653,13.0
654,14.0
655,16.0
656,20.0
657,22.0
658,23.0
659,20.0
660,16.0
661,14.0
662,13.0
663,16.0
664,20.0
665,23.0
666,23.0
667,20.0
668,17.0
669,13.0
670,13.0
671,15.0
672,19.0
673,22.0
674,23.0
675,21.0
676,17.0
677,14.0
678,13.0
679,15.0
680,19.0
681,22.0
682,23.0
683,21.0
684,17.0
685,14.0
686,13.0
687,14.0
688,18.0
689,22.0
690,23.0
691,22.0
692,18.0
693,14.0
694,13.0
695,14.0
696,17.0
697,21.0
698,23.0
699,22.0
700,19.0
701,15.0
702,13.0
703,14.0
704,17.0
705,21.0
706,23.0
707,23.0
708,19.0
709,15.0
710,13.0
711,13.0
712,16.0
713,20.0
714,23.0
715,22.0
716,19.0
717,16.0
718,13.0
719,13.0
720,16.0
721,20.0
722,23.0
723,23.0
724,20.0
725,16.0
726,13.0
727,13.0
728,16.0
729,20.0
730,23.0
731,23.0
732,21.0
733,16.0
734,14.0
735,13.0
736,16.0
737,19.0
738,22.0
739,23.0
740,21.0
741,17.0
742,14.0
743,13.0
744,15.0
745,19.0
746,22.0
747,23.0
748,21.0
749,17.0
750,14.0
751,13.0
752,14.0
753,18.0
754,22.0
755,23.0
756,22.0
757,18.0
758,15.0
759,13.0
760,14.0
761,18.0
762,21.0
763,23.0
764,22.0
765,18.0
766,14.0
767,13.0
768,14.0
769,17.0
770,21.0
771,23.0
772,22.0
773,20.0
774,16.0
775,13.0
776,14.0
777,16.0
778,21.0
779,23.0
780,23.0
781,20.0
782,16.0
783,13.0
784,13.0
785,16.0
786,20.0
787,23.0
788,23.0
789,20.0
790,16.0
791,14.0
792,13.0
793,15.0
794,20.0
795,22.0
796,23.0
797,20.0
798,17.0
799,14.0
800,13.0
801,16.0
802,19.0
803,23.0
804,23.0
805,21.0
806,17.0
807,14.0
808,13.0
809,15.0
810,18.0
811,22.0
812,23.0
813,22.0
814,18.0
815,14.0
816,13.0
817,14.0
818,18.0
819,21.0
820,23.0
821,21.0
822,18.0
823,15.0
824,13.0
825,14.0
826,18.0
827,21.0
828,23.0
829,22.0
830,19.0
831,15.0
832,13.0
833,14.0
834,17.0
835,21.0
836,23.0
837,23.0
838,19.0
839,15.0
840,13.0
841,13.0
842,17.0
843,21.0
844,23.0
845,23.0
846,20.0
847,16.0
848,13.0
849,13.0
850,16.0
851,20.0
852,23.0
853,23.0
854,20.0
855,16.0
856,14.0
857,13.0
858,16.0
859,20.0
860,22.0
861,23.0
862,21.0
863,17.0
864,14.0
865,13.0
866,15.0
867,19.0
868,22.0
869,23.0
870,21.0
871,17.0
872,14.0
873,13.0
874,15.0
875,19.0
876,22.0
877,23.0
878,22.0
879,18.0
880,14.0
881,13.0
882,15.0
883,18.0
884,22.0
885,23.0
886,22.0
887,18.0
888,15.0
889,13.0
890,14.0
891,18.0
892,21.0
893,23.0
894,22.0
895,19.0
896,15.0
897,13.0
898,14.0
899,17.0
900,21.0
901,23.0
902,22.0
903,19.0
904,16.0
905,13.0
906,13.0
907,17.0
908,21.0
909,23.0
910,23.0
911,20.0
912,16.0
913,13.0
914,13.0
915,16.0
916,20.0
917,23.0
918,23.0
919,20.0
920,17.0
921,13.0
922,13.0
923,16.0
924,20.0
925,23.0
926,23.0
927,20.0
928,17.0
929,14.0
930,13.0
931,15.0
932,19.0
933,22.0
934,23.0
935,21.0
936,17.0
937,14.0
938,13.0
939,15.0
940,18.0
941,22.0
942,23.0
943,21.0
944,18.0
945,14.0
946,13.0
947,15.0
948,18.0
949,22.0
950,23.0
951,22.0
952,18.0
953,15.0
954,13.0
955,14.0
956,18.0
957,21.0
958,23.0
959,22.0
960,19.0
961,15.0
962,13.0
963,14.0
964,17.0
965,20.0
966,23.0
967,22.0
968,19.0
969,15.0
970,13.0
971,14.0
972,17.0
973,20.0
974,23.0
975,23.0
976,20.0
977,16.0
978,13.0
979,13.0
980,17.0
981,20.0
982,23.0
983,22.0
984,21.0
985,16.0
986,14.0
987,13.0
988,16.0
989,19.0
990,23.0
991,23.0
992,21.0
993,17.0
994,14.0
995,13.0
996,15.0
997,19.0
998,22.0
999,23.0
1000,21.0
1001,17.0
1002,14.0
1003,13.0
1004,15.0
1005,19.0
1006,22.0
1007,23.0
1008,21.0
1009,18.0
1010,14.0
1011,13.0
1012,15.0
1013,18.0
1014,22.0
1015,23.0
1016,22.0
1017,18.0
1018,15.0
1019,13.0
1020,14.0
1021,18.0
1022,22.0
1023,23.0
1024,22.0
1025,19.0
1026,15.0
1027,13.0
1028,14.0
1029,17.0
1030,21.0
1031,23.0
1032,22.0
1033,19.0
1034,15.0
1035,13.0
1036,14.0
1037,16.0
1038,21.0
1039,23.0
1040,22.0
1041,19.0
1042,16.0
1043,13.0
1044,14.0
1045,16.0
1046,20.0
1047,23.0
1048,23.0
1049,20.0
1050,16.0
1051,13.0
1052,13.0
1053,16.0
1054,19.0
1055,22.0
1056,23.0
1057,20.0
1058,17.0
1059,14.0
1060,13.0
1061,15.0
1062,19.0
1063,22.0
1064,23.0
1065,21.0
1066,17.0
1067,14.0
1068,13.0
1069,15.0
1070,18.0
1071,22.0
1072,23.0
1073,21.0
1074,18.0
1075,14.0
1076,13.0
1077,15.0
1078,18.0
1079,21.0
1080,23.0
1081,22.0
1082,19.0
1083,14.0
1084,13.0
1085,15.0
1086,18.0
1087,22.0
1088,23.0
1089,22.0
1090,19.0
1091,15.0
1092,13.0
1093,14.0
1094,17.0
1095,21.0
1096,23.0
1097,22.0
1098,19.0
1099,16.0
1100,13.0
1101,14.0
1102,16.0
1103,20.0
1104,23.0
1105,22.0
1106,20.0
1107,16.0
1108,13.0
1109,14.0
1110,16.0
1111,20.0
1112,22.0
1113,23.0
1114,20.0
1115,17.0
1116,14.0
1117,13.0
1118,16.0
1119,20.0
1120,23.0
1121,23.0
1122,21.0
1123,17.0
1124,14.0
1125,13.0
1126,16.0
1127,19.0
1128,22.0
1129,23.0
1130,21.0
1131,17.0
1132,14.0
1133,13.0
1134,15.0
1135,19.0
1136,22.0
1137,23.0
1138,21.0
1139,18.0
1140,14.0
1141,13.0
1142,14.0
1143,18.0
1144,22.0
1145,23.0
1146,22.0
1147,18.0
1148,15.0
1149,13.0
1150,14.0
1151,18.0
1152,21.0
1153,23.0
1154,23.0
1155,18.0
1156,15.0
1157,13.0
1158,14.0
1159,17.0
1160,21.0
1161,23.0
1162,22.0
1163,19.0
1164,16.0
1165,13.0
1166,14.0
1167,17.0
1168,20.0
1169,23.0
1170,22.0
1171,20.0
1172,16.0
1173,14.0
1174,13.0
1175,16.0
1176,20.0
1177,22.0
1178,23.0
1179,20.0
1180,17.0
1181,13.0
1182,13.0
1183,16.0
1184,20.0
1185,22.0
1186,23.0
1187,21.0
1188,17.0
1189,14.0
1190,13.0
1191,15.0
1192,20.0
1193,22.0
1194,23.0
1195,21.0
1196,17.0
1197,14.0
1198,13.0
1199,15.0
1200,18.0
1201,22.0
1202,23.0
1203,21.0
1204,18.0
1205,14.0
1206,13.0
1207,15.0
1208,18.0
1209,22.0
1210,23.0
1211,22.0
1212,18.0
1213,15.0
1214,13.0
1215,14.0
1216,18.0
1217,21.0
1218,23.0
1219,22.0
1220,19.0
1221,15.0
1222,13.0
1223,14.0
1224,17.0
1225,21.0
1226,23.0
1227,22.0
1228,19.0
1229,16.0
1230,13.0
1231,13.0
1232,17.0
1233,20.0
1234,23.0
1235,23.0
1236,20.0
1237,16.0
1238,13.0
1239,14.0
1240,16.0
1241,19.0
1242,23.0
1243,23.0
1244,20.0
1245,16.0
1246,14.0
1247,13.0
1248,16.0
1249,20.0
1250,22.0
1251,23.0
1252,21.0
1253,17.0
1254,13.0
1255,13.0
1256,15.0
1257,19.0
1258,22.0
1259,23.0
1260,21.0
1261,17.0
1262,14.0
1263,13.0
1264,15.0
1265,18.0
1266,22.0
1267,23.0
1268,22.0
1269,18.0
1270,14.0
1271,13.0
1272,15.0
1273,18.0
1274,21.0
1275,23.0
1276,22.0
1277,19.0
1278,15.0
1279,13.0
1280,14.0
1281,18.0
1282,21.0
1283,23.0
1284,22.0
1285,18.0
1286,15.0
1287,13.0
1288,14.0
1289,17.0
1290,21.0
1291,23.0
1292,22.0
1293,19.0
1294,15.0
1295,13.0
1296,14.0
1297,17.0
1298,20.0
1299,23.0
1300,22.0
1301,20.0
1302,16.0
1303,13.0
1304,13.0
1305,17.0
1306,20.0
1307,23.0
1308,22.0
1309,20.0
1310,17.0
1311,13.0
1312,13.0
1313,16.0
1314,20.0
1315,23.0
1316,23.0
1317,21.0
1318,17.0
1319,14.0
1320,13.0
1321,15.0
1322,19.0
1323,22.0
1324,23.0
1325,21.0
1326,17.0
1327,14.0
1328,13.0
1329,15.0
1330,19.0
1331,22.0
1332,23.0
1333,21.0
1334,18.0
1335,14.0
1336,13.0
1337,15.0
1338,18.0
1339,22.0
1340,23.0
1341,22.0
1342,18.0
1343,15.0
1344,13.0
1345,14.0
1346,18.0
1347,21.0
1348,23.0
1349,22.0
1350,19.0
1351,15.0
1352,13.0
1353,14.0
1354,17.0
1355,21.0
1356,23.0
1357,22.0
1358,19.0
1359,15.0
1360,13.0
1361,14.0
1362,17.0
1363,21.0
1364,23.0
1365,22.0
1366,20.0
1367,16.0
1368,13.0
1369,13.0
1370,16.0
1371,20.0
1372,23.0
1373,23.0
1374,20.0
1375,16.0
1376,14.0
1377,14.0
1378,16.0
1379,20.0
1380,23.0
1381,23.0
1382,20.0
1383,17.0
1384,14.0
1385,13.0
1386,15.0
1387,19.0
1388,22.0
1389,23.0
1390,21.0
1391,17.0
1392,14.0
1393,13.0
1394,15.0
1395,19.0
1396,22.0
1397,23.0
1398,21.0
1399,18.0
1400,14.0
1401,13.0
1402,14.0
1403,18.0
1404,21.0
1405,23.0
1406,22.0
1407,18.0
1408,15.0
1409,13.0
1410,14.0
1411,18.0
1412,21.0
1413,23.0
1414,22.0
1415,18.0
1416,15.0
1417,13.0
1418,14.0
1419,17.0
1420,21.0
1421,23.0
1422,22.0
1423,19.0
1424,16.0
1425,13.0
1426,14.0
1427,16.0
1428,21.0
1429,23.0
1430,23.0
1431,20.0
1432,16.0
1433,13.0
1434,14.0
1435,16.0
1436,20.0
1437,23.0
1438,23.0
1439,21.0
1440,16.0
1441,13.0
1442,13.0
1443,15.0
1444,19.0
1445,23.0
1446,23.0
1447,21.0
1448,17.0
1449,13.0
1450,13.0
1451,15.0
1452,19.0
1453,22.0
1454,23.0
1455,21.0
1456,17.0
1457,14.0
1458,13.0
1459,15.0
1460,18.0
1461,22.0
1462,23.0
1463,21.0
1464,18.0
1465,14.0
1466,13.0
1467,15.0
1468,18.0
1469,21.0
1470,23.0
1471,22.0
1472,18.0
1473,15.0
1474,13.0
1475,14.0
1476,18.0
1477,21.0
1478,23.0
1479,22.0
1480,19.0
1481,15.0
1482,13.0
1483,14.0
1484,17.0
1485,21.0
1486,23.0
1487,22.0
1488,19.0
1489,16.0
1490,13.0
1491,13.0
1492,16.0
1493,21.0
1494,23.0
1495,22.0
1496,19.0
1497,16.0
1498,13.0
1499,13.0
1500,16.0
1501,20.0
1502,23.0
1503,23.0
1504,20.0
1505,16.0
1506,13.0
1507,13.0
1508,16.0
1509,19.0
1510,23.0
1511,23.0
1512,20.0
1513,17.0
1514,14.0
1515,13.0
1516,16.0
1517,19.0
1518,22.0
1519,23.0
1520,21.0
1521,17.0
1522,13.0
1523,13.0
1524,15.0
1525,19.0
1526,22.0
1527,23.0
1528,21.0
1529,18.0
1530,14.0
1531,13.0
1532,15.0
1533,18.0
1534,22.0
1535,23.0
1536,22.0
1537,18.0
1538,15.0
1539,13.0
1540,14.0
1541,17.0
1542,21.0
1543,23.0
1544,22.0
1545,19.0
1546,15.0
1547,13.0
1548,14.0
1549,17.0
1550,21.0
1551,23.0
1552,22.0
1553,19.0
1554,16.0
1555,13.0
1556,14.0
1557,16.0
1558,20.0
1559,23.0
1560,22.0
1561,20.0
1562,16.0
1563,14.0
1564,13.0
1565,16.0
1566,20.0
1567,23.0
1568,23.0
1569,21.0
1570,16.0
1571,14.0
1572,14.0
1573,16.0
1574,20.0
1575,22.0
1576,23.0
1577,20.0
1578,17.0
1579,14.0
1580,13.0
1581,15.0
1582,19.0
1583,22.0
1584,23.0
1585,21.0
1586,17.0
1587,14.0
1588,13.0
1589,15.0
1590,19.0
1591,22.0
1592,23.0
1593,21.0
1594,18.0
1595,14.0
1596,13.0
1597,15.0
1598,18.0
1599,21.0
1600,23.0
1601,21.0
1602,18.0
1603,15.0
1604,13.0
1605,14.0
1606,17.0
1607,21.0
1608,23.0
1609,22.0
1610,19.0
1611,15.0
1612,13.0
1613,14.0
1614,17.0
1615,21.0
1616,23.0
1617,23.0
1618,19.0
1619,15.0
1620,13.0
1621,14.0
1622,16.0
1623,20.0
1624,23.0
1625,23.0
1626,19.0
1627,16.0
1628,13.0
1629,14.0
1630,16.0
1631,20.0
1632,23.0
1633,22.0
1634,20.0
1635,16.0
1636,13.0
1637,13.0
1638,15.0
1639,20.0
1640,23.0
1641,23.0
1642,20.0
1643,17.0
1644,14.0
1645,13.0
1646,15.0
1647,19.0
1648,22.0
1649,23.0
1650,21.0
1651,17.0
1652,14.0
1653,13.0
1654,15.0
1655,19.0
1656,22.0
1657,23.0
1658,22.0
1659,18.0
1660,14.0
1661,13.0
1662,14.0
1663,18.0
1664,22.0
1665,23.0
1666,22.0
1667,18.0
1668,15.0
1669,13.0
1670,14.0
1671,17.0
1672,22.0
1673,23.0
1674,23.0
1675,19.0
1676,15.0
1677,13.0
1678,14.0
1679,17.0
1680,21.0
1681,23.0
1682,23.0
1683,19.0
1684,15.0
1685,13.0
1686,13.0
1687,16.0
1688,21.0
1689,22.0
1690,22.0
1691,20.0
1692,16.0
1693,14.0
1694,14.0
1695,16.0
1696,20.0
1697,22.0
1698,23.0
1699,20.0
1700,16.0
1701,13.0
1702,13.0
1703,16.0
1704,20.0
1705,22.0
1706,23.0
1707,21.0
1708,17.0
1709,13.0
1710,13.0
1711,15.0
1712,19.0
1713,22.0
1714,23.0
1715,20.0
1716,17.0
1717,14.0
1718,13.0
1719,15.0
1720,19.0
1721,22.0
1722,23.0
1723,21.0
1724,18.0
1725,14.0
1726,13.0
1727,15.0
1728,18.0
1729,22.0
1730,23.0
1731,22.0
1732,19.0
1733,15.0
1734,13.0
1735,14.0
1736,18.0
1737,22.0
1738,23.0
1739,22.0
1740,19.0
1741,15.0
1742,13.0
1743,14.0
1744,17.0
1745,20.0
1746,23.0
1747,23.0
1748,19.0
1749,15.0
1750,13.0
1751,13.0
1752,17.0
1753,20.0
1754,23.0
1755,22.0
1756,20.0
1757,16.0
1758,13.0
1759,14.0
1760,16.0
1761,20.0
1762,23.0
1763,23.0
1764,20.0
1765,16.0
1766,13.0
1767,13.0
1768,16.0
1769,19.0
1770,22.0
1771,23.0
1772,21.0
1773,17.0
1774,13.0
1775,13.0
1776,16.0
1777,19.0
1778,22.0
1779,23.0
1780,21.0
1781,17.0
1782,14.0
1783,13.0
1784,15.0
1785,19.0
1786,22.0
1787,23.0
1788,22.0
1789,18.0
1790,15.0
1791,13.0
1792,15.0
1793,18.0
1794,22.0
1795,23.0
1796,21.0
1797,18.0
1798,14.0
1799,13.0
1800,14.0
1801,18.0
1802,22.0
1803,23.0
1804,22.0
1805,19.0
1806,15.0
1807,13.0
1808,14.0
1809,17.0
1810,21.0
1811,23.0
1812,22.0
1813,20.0
1814,15.0
1815,13.0
1816,14.0
1817,16.0
1818,21.0
1819,23.0
1820,23.0
1821,20.0
1822,16.0
1823,13.0
1824,14.0
1825,16.0
1826,19.0
1827,23.0
1828,22.0
1829,20.0
1830,16.0
1831,13.0
1832,13.0
1833,15.0
1834,19.0
1835,22.0
1836,24.0
1837,21.0
1838,17.0
1839,14.0
1840,13.0
1841,15.0
1842,19.0
1843,22.0
1844,23.0
1845,21.0
1846,17.0
1847,14.0
1848,13.0
1849,15.0
1850,19.0
1851,21.0
1852,23.0
1853,21.0
1854,18.0
1855,14.0
1856,13.0
1857,15.0
1858,18.0
1859,22.0
1860,23.0
1861,22.0
1862,18.0
1863,14.0
1864,13.0
1865,14.0
1866,17.0
1867,21.0
1868,23.0
1869,23.0
1870,19.0
1871,15.0
1872,13.0
1873,14.0
1874,17.0
1875,21.0
1876,23.0
1877,22.0
1878,19.0
1879,15.0
1880,13.0
1881,13.0
1882,17.0
1883,21.0
1884,23.0
1885,23.0
1886,20.0
1887,16.0
1888,14.0
1889,13.0
1890,16.0
1891,20.0
1892,22.0
1893,23.0
1894,20.0
1895,17.0
1896,13.0
1897,13.0
1898,16.0
1899,19.0
1900,23.0
1901,23.0
1902,20.0
1903,17.0
1904,14.0
1905,13.0
1906,15.0
1907,19.0
1908,22.0
1909,23.0
1910,21.0
1911,17.0
1912,14.0
1913,13.0
1914,15.0
1915,19.0
1916,22.0
1917,23.0
1918,21.0
1919,18.0
1920,14.0
1921,13.0
1922,15.0
1923,18.0
1924,22.0
1925,23.0
1926,22.0
1927,18.0
1928,15.0
1929,13.0
1930,14.0
1931,17.0
1932,21.0
1933,23.0
1934,22.0
1935,18.0
1936,15.0
1937,13.0
1938,14.0
1939,17.0
1940,21.0
1941,23.0
1942,22.0
1943,19.0
1944,15.0
1945,13.0
1946,13.0
1947,16.0
1948,20.0
1949,23.0
1950,23.0
1951,20.0
1952,16.0
1953,13.0
1954,14.0
1955,16.0
1956,20.0
1957,23.0
1958,22.0
1959,20.0
1960,16.0
1961,13.0
1962,14.0
1963,15.0
1964,20.0
1965,22.0
1966,23.0
1967,21.0
1968,17.0
1969,14.0
1970,13.0
1971,15.0
1972,19.0
1973,22.0
1974,23.0
1975,22.0
1976,17.0
1977,14.0
1978,13.0
1979,15.0
1980,19.0
1981,22.0
1982,23.0
1983,21.0
1984,17.0
1985,14.0
1986,13.0
1987,14.0
1988,19.0
1989,22.0
1990,23.0
1991,22.0
1992,18.0
1993,15.0
1994,13.0
1995,14.0
1996,17.0
1997,21.0
1998,23.0
1999,22.0
2000,19.0
2001,15.0
2002,13.0
2003,14.0
2004,17.0
2005,21.0
2006,23.0
2007,22.0
2008,19.0
2009,15.0
2010,14.0
2011,14.0
2012,16.0
2013,20.0
2014,23.0
2015,23.0
2016,20.0
2017,16.0
2018,14.0
2019,14.0
2020,16.0
2021,20.0
2022,23.0
2023,23.0
2024,21.0
2025,16.0
2026,14.0
2027,13.0
2028,16.0
2029,19.0
2030,23.0
2031,23.0
2032,20.0
2033,17.0
2034,14.0
2035,13.0
2036,15.0
2037,19.0
2038,22.0
2039,23.0
2040,21.0
2041,17.0
2042,14.0
2043,13.0
2044,15.0
2045,18.0
2046,22.0
2047,23.0
2048,22.0
2049,18.0
2050,14.0
2051,13.0
2052,14.0
2053,18.0
2054,21.0
2055,23.0
2056,22.0
2057,18.0
2058,15.0
2059,13.0
2060,14.0
2061,18.0
2062,22.0
2063,23.0
2064,22.0
2065,18.0
2066,15.0
2067,13.0
2068,14.0
2069,17.0
2070,21.0
2071,23.0
2072,22.0
2073,19.0
2074,16.0
2075,13.0
2076,14.0
2077,16.0
2078,20.0
2079,23.0
2080,23.0
2081,20.0
2082,16.0
2083,13.0
2084,13.0
2085,16.0
2086,20.0
2087,23.0
2088,23.0
2089,20.0
2090,16.0
2091,13.0
2092,13.0
2093,15.0
2094,19.0
2095,23.0
2096,23.0
2097,20.0
2098,17.0
2099,14.0
2100,13.0
2101,15.0
2102,19.0
2103,22.0
2104,23.0
2105,21.0
2106,17.0
2107,14.0
2108,13.0
2109,15.0
2110,19.0
2111,22.0
2112,23.0
2113,21.0
2114,18.0
2115,15.0
2116,13.0
2117,14.0
2118,18.0
2119,21.0
2120,23.0
2121,21.0
2122,18.0
2123,15.0
2124,13.0
2125,14.0
2126,18.0
2127,21.0
2128,23.0
2129,22.0
2130,19.0
2131,15.0
2132,13.0
2133,14.0
2134,17.0
2135,21.0
2136,23.0
2137,22.0
2138,19.0
2139,15.0
