,Amplitude
2139,453.0
2140,441.0
2141,430.0
2142,418.0
2143,406.0
2144,393.0
2145,382.0
2146,370.0
2147,359.0
2148,348.0
2149,338.0
2150,329.0
2151,321.0
2152,315.0
2153,310.0
2154,306.0
2155,303.0
2156,303.0
2157,303.0
2158,305.0
2159,309.0
2160,313.0
2161,320.0
2162,327.0
2163,335.0
2164,345.0
2165,355.0
2166,366.0
2167,378.0
2168,390.0
2169,401.0
2170,414.0
2171,426.0
2172,439.0
2173,449.0
2174,460.0
2175,470.0
2176,479.0
2177,487.0
2178,493.0
2179,499.0
2180,502.0
2181,505.0
2182,506.0
2183,506.0
2184,504.0
2185,500.0
2186,496.0
2187,490.0
2188,482.0
2189,474.0
2190,464.0
2191,454.0
2192,443.0
2193,431.0
2194,419.0
2195,407.0
2196,395.0
2197,383.0
2198,371.0
2199,360.0
2200,349.0
2201,339.0
2202,330.0
2203,323.0
2204,316.0
2205,310.0
2206,306.0
2207,304.0
2208,302.0
2209,303.0
2210,305.0
2211,308.0
2212,313.0
2213,319.0
2214,326.0
2215,334.0
2216,344.0
2217,354.0
2218,365.0
2219,376.0
2220,388.0
2221,401.0
2222,413.0
2223,425.0
2224,437.0
2225,448.0
2226,459.0
2227,469.0
2228,478.0
2229,486.0
2230,493.0
2231,498.0
2232,502.0
2233,505.0
2234,506.0
2235,506.0
2236,504.0
2237,501.0
2238,496.0
2239,490.0
2240,483.0
2241,475.0
2242,466.0
2243,455.0
2244,444.0
2245,433.0
2246,420.0
2247,408.0
2248,396.0
2249,384.0
2250,372.0
2251,361.0
2252,351.0
2253,341.0
2254,331.0
2255,323.0
2256,317.0
2257,311.0
2258,307.0
2259,304.0
2260,302.0
2261,303.0
2262,304.0
2263,308.0
2264,312.0
2265,318.0
2266,325.0
2267,333.0
2268,342.0
2269,353.0
2270,363.0
2271,375.0
2272,387.0
2273,399.0
2274,411.0
2275,423.0
2276,435.0
2277,447.0
2278,458.0
2279,468.0
2280,477.0
2281,485.0
2282,492.0
2283,497.0
2284,502.0
2285,505.0
2286,506.0
2287,506.0
2288,504.0
2289,501.0
2290,497.0
2291,492.0
2292,485.0
2293,476.0
2294,467.0
2295,457.0
2296,446.0
2297,434.0
2298,422.0
2299,410.0
2300,398.0
2301,386.0
2302,374.0
2303,362.0
2304,352.0
2305,342.0
2306,332.0
2307,324.0
2308,317.0
2309,311.0
2310,307.0
2311,304.0
2312,303.0
2313,303.0
2314,304.0
2315,307.0
2316,311.0
2317,317.0
2318,324.0
2319,332.0
2320,341.0
2321,351.0
2322,362.0
2323,373.0
2324,385.0
2325,398.0
2326,410.0
2327,422.0
2328,434.0
2329,446.0
2330,456.0
2331,467.0
2332,476.0
2333,484.0
2334,491.0
2335,497.0
2336,501.0
2337,505.0
2338,506.0
2339,506.0
2340,505.0
2341,502.0
2342,498.0
2343,492.0
2344,485.0
2345,477.0
2346,468.0
2347,458.0
2348,447.0
2349,435.0
2350,424.0
2351,412.0
2352,400.0
2353,387.0
2354,375.0
2355,364.0
2356,353.0
2357,343.0
2358,334.0
2359,325.0
2360,318.0
2361,312.0
2362,308.0
2363,304.0
2364,303.0
2365,302.0
2366,304.0
2367,307.0
2368,311.0
2369,316.0
2370,323.0
2371,331.0
2372,340.0
2373,350.0
2374,361.0
2375,372.0
2376,384.0
2377,396.0
2378,408.0
2379,420.0
2380,432.0
2381,444.0
2382,455.0
2383,465.0
2384,475.0
2385,483.0
2386,490.0
2387,496.0
2388,501.0
2389,504.0
2390,506.0
2391,506.0
2392,505.0
2393,502.0
2394,498.0
2395,493.0
2396,486.0
2397,478.0
2398,469.0
2399,459.0
2400,448.0
2401,437.0
2402,425.0
2403,413.0
2404,401.0
2405,389.0
2406,377.0
2407,365.0
2408,354.0
2409,344.0
2410,334.0
2411,326.0
2412,319.0
2413,313.0
2414,308.0
2415,305.0
2416,303.0
2417,302.0
2418,303.0
2419,306.0
2420,310.0
2421,316.0
2422,322.0
2423,330.0
2424,339.0
2425,349.0
2426,359.0
2427,370.0
2428,383.0
2429,395.0
2430,407.0
2431,419.0
2432,431.0
2433,443.0
2434,454.0
2435,464.0
2436,474.0
2437,482.0
2438,489.0
2439,495.0
2440,500.0
2441,504.0
2442,506.0
2443,506.0
2444,505.0
2445,503.0
2446,499.0
2447,494.0
2448,487.0
2449,479.0
2450,470.0
2451,460.0
2452,450.0
2453,438.0
2454,427.0
2455,414.0
2456,402.0
2457,390.0
2458,378.0
2459,366.0
2460,356.0
2461,345.0
2462,336.0
2463,327.0
2464,319.0
2465,313.0
2466,309.0
2467,305.0
2468,303.0
2469,302.0
2470,303.0
2471,306.0
2472,310.0
2473,315.0
2474,321.0
2475,329.0
2476,338.0
2477,347.0
2478,358.0
2479,369.0
2480,381.0
2481,393.0
2482,405.0
2483,417.0
2484,430.0
2485,442.0
2486,453.0
2487,463.0
2488,473.0
2489,481.0
2490,488.0
2491,495.0
2492,500.0
2493,504.0
2494,505.0
2495,506.0
2496,506.0
2497,503.0
2498,499.0
2499,494.0
2500,488.0
2501,480.0
2502,471.0
2503,462.0
2504,451.0
2505,440.0
2506,428.0
2507,416.0
2508,404.0
2509,391.0
2510,380.0
2511,368.0
2512,357.0
2513,346.0
2514,337.0
2515,328.0
2516,320.0
2517,314.0
2518,309.0
2519,305.0
2520,303.0
2521,302.0
2522,303.0
2523,305.0
2524,309.0
2525,314.0
2526,320.0
2527,328.0
2528,337.0
2529,346.0
2530,357.0
2531,368.0
2532,380.0
2533,391.0
2534,403.0
2535,416.0
2536,428.0
2537,440.0
2538,451.0
2539,462.0
2540,472.0
2541,480.0
2542,488.0
2543,494.0
2544,499.0
2545,503.0
2546,505.0
2547,506.0
2548,505.0
2549,504.0
2550,500.0
2551,495.0
2552,489.0
2553,481.0
2554,472.0
2555,463.0
2556,452.0
2557,441.0
2558,429.0
2559,417.0
2560,405.0
2561,393.0
2562,381.0
2563,369.0
2564,358.0
2565,347.0
2566,338.0
2567,329.0
2568,321.0
2569,315.0
2570,309.0
2571,306.0
2572,303.0
2573,302.0
2574,303.0
2575,305.0
2576,309.0
2577,313.0
2578,319.0
2579,327.0
2580,335.0
2581,345.0
2582,355.0
2583,366.0
2584,378.0
2585,390.0
2586,402.0
2587,415.0
2588,427.0
2589,438.0
2590,450.0
2591,461.0
2592,470.0
2593,479.0
2594,487.0
2595,493.0
2596,499.0
2597,503.0
2598,505.0
2599,506.0
2600,506.0
2601,504.0
2602,500.0
2603,496.0
2604,490.0
2605,482.0
2606,474.0
2607,464.0
2608,454.0
2609,443.0
2610,431.0
2611,418.0
2612,407.0
2613,395.0
2614,382.0
2615,371.0
2616,359.0
2617,349.0
2618,339.0
2619,330.0
2620,322.0
2621,315.0
2622,310.0
2623,306.0
2624,304.0
2625,302.0
2626,303.0
2627,305.0
2628,308.0
2629,313.0
2630,319.0
2631,326.0
2632,334.0
2633,344.0
2634,354.0
2635,365.0
2636,377.0
2637,389.0
2638,401.0
2639,413.0
2640,425.0
2641,437.0
2642,448.0
2643,459.0
2644,469.0
2645,478.0
2646,486.0
2647,493.0
2648,498.0
2649,502.0
2650,505.0
2651,506.0
2652,506.0
2653,504.0
2654,501.0
2655,497.0
2656,491.0
2657,483.0
2658,475.0
2659,465.0
2660,455.0
2661,444.0
2662,432.0
2663,421.0
2664,408.0
2665,396.0
2666,384.0
2667,372.0
2668,361.0
2669,350.0
2670,340.0
2671,331.0
2672,323.0
2673,316.0
2674,310.0
2675,306.0
2676,304.0
2677,302.0
2678,302.0
2679,304.0
2680,308.0
2681,312.0
2682,318.0
2683,325.0
2684,333.0
2685,343.0
2686,353.0
2687,364.0
2688,375.0
2689,387.0
2690,399.0
2691,411.0
2692,424.0
2693,435.0
2694,447.0
2695,458.0
2696,468.0
2697,477.0
2698,485.0
2699,492.0
2700,497.0
2701,502.0
2702,504.0
2703,506.0
2704,506.0
2705,504.0
2706,501.0
2707,497.0
2708,491.0
2709,484.0
2710,476.0
2711,466.0
2712,456.0
2713,445.0
2714,434.0
2715,422.0
2716,409.0
2717,398.0
2718,385.0
2719,373.0
2720,362.0
2721,352.0
2722,342.0
2723,332.0
2724,324.0
2725,317.0
2726,311.0
2727,307.0
2728,304.0
2729,303.0
2730,302.0
2731,304.0
2732,307.0
2733,311.0
2734,317.0
2735,324.0
2736,332.0
2737,342.0
2738,351.0
2739,362.0
2740,374.0
2741,386.0
2742,398.0
2743,410.0
2744,422.0
2745,434.0
2746,446.0
2747,457.0
2748,467.0
2749,476.0
2750,484.0
2751,492.0
2752,497.0
2753,501.0
2754,504.0
2755,506.0
2756,506.0
2757,505.0
2758,502.0
2759,497.0
2760,492.0
2761,485.0
2762,477.0
2763,468.0
2764,458.0
2765,447.0
2766,435.0
2767,424.0
2768,411.0
2769,399.0
2770,387.0
2771,375.0
2772,363.0
2773,352.0
2774,343.0
2775,333.0
2776,325.0
2777,318.0
2778,312.0
2779,307.0
2780,304.0
2781,303.0
2782,303.0
2783,303.0
2784,307.0
2785,311.0
2786,316.0
2787,323.0
2788,332.0
2789,340.0
2790,351.0
2791,361.0
2792,373.0
2793,384.0
2794,397.0
2795,408.0
2796,421.0
2797,433.0
2798,444.0
2799,455.0
2800,466.0
2801,475.0
2802,483.0
2803,491.0
2804,496.0
2805,501.0
2806,504.0
2807,506.0
2808,506.0
2809,505.0
2810,502.0
2811,498.0
2812,493.0
2813,486.0
2814,478.0
2815,469.0
2816,459.0
2817,448.0
2818,437.0
2819,425.0
2820,412.0
2821,401.0
2822,388.0
2823,377.0
2824,365.0
2825,354.0
2826,343.0
2827,334.0
2828,326.0
2829,318.0
2830,312.0
2831,308.0
2832,304.0
2833,303.0
2834,302.0
2835,304.0
2836,307.0
2837,310.0
2838,316.0
2839,322.0
2840,330.0
2841,339.0
2842,349.0
2843,359.0
2844,371.0
2845,382.0
2846,395.0
2847,407.0
2848,419.0
2849,431.0
2850,443.0
2851,454.0
2852,464.0
2853,474.0
2854,482.0
2855,490.0
2856,496.0
2857,500.0
2858,504.0
2859,506.0
2860,506.0
2861,505.0
2862,503.0
2863,499.0
2864,493.0
2865,487.0
2866,479.0
2867,470.0
2868,460.0
2869,449.0
2870,438.0
2871,426.0
2872,414.0
2873,402.0
2874,390.0
2875,377.0
2876,366.0
2877,355.0
2878,345.0
2879,336.0
2880,327.0
2881,320.0
2882,313.0
2883,308.0
2884,305.0
2885,303.0
2886,303.0
2887,303.0
2888,306.0
2889,309.0
2890,315.0
2891,322.0
2892,329.0
2893,338.0
2894,348.0
2895,359.0
2896,370.0
2897,381.0
2898,394.0
2899,406.0
2900,418.0
2901,430.0
2902,442.0
2903,453.0
2904,463.0
2905,473.0
2906,482.0
2907,490.0
2908,496.0
2909,500.0
2910,504.0
2911,506.0
2912,507.0
2913,506.0
2914,503.0
2915,499.0
2916,494.0
2917,488.0
2918,480.0
2919,472.0
2920,461.0
2921,451.0
2922,440.0
2923,428.0
2924,416.0
2925,404.0
2926,391.0
2927,379.0
2928,367.0
2929,356.0
2930,346.0
2931,336.0
2932,328.0
2933,320.0
2934,314.0
2935,309.0
2936,305.0
2937,303.0
2938,302.0
2939,303.0
2940,305.0
2941,309.0
2942,314.0
2943,321.0
2944,328.0
2945,337.0
2946,347.0
2947,357.0
2948,368.0
2949,380.0
2950,392.0
2951,404.0
2952,416.0
2953,428.0
2954,440.0
2955,452.0
2956,462.0
2957,471.0
2958,480.0
2959,488.0
2960,494.0
2961,500.0
2962,503.0
2963,505.0
2964,506.0
2965,506.0
2966,503.0
2967,500.0
2968,495.0
2969,489.0
2970,481.0
2971,472.0
2972,462.0
2973,452.0
2974,441.0
2975,429.0
2976,417.0
2977,405.0
2978,393.0
2979,381.0
2980,369.0
2981,358.0
2982,347.0
2983,337.0
2984,328.0
2985,321.0
2986,315.0
2987,309.0
2988,306.0
2989,303.0
2990,303.0
2991,303.0
2992,305.0
2993,309.0
2994,314.0
2995,320.0
2996,327.0
2997,336.0
2998,346.0
2999,356.0
3000,367.0
3001,378.0
3002,390.0
3003,402.0
3004,415.0
3005,427.0
3006,439.0
3007,450.0
3008,461.0
3009,470.0
3010,479.0
3011,487.0
3012,494.0
3013,499.0
3014,503.0
3015,506.0
3016,506.0
3017,506.0
3018,504.0
3019,501.0
3020,495.0
3021,489.0
3022,482.0
3023,473.0
3024,464.0
3025,454.0
3026,443.0
3027,431.0
3028,418.0
3029,406.0
3030,395.0
3031,382.0
3032,371.0
3033,359.0
3034,349.0
3035,339.0
3036,330.0
3037,322.0
3038,315.0
3039,310.0
3040,306.0
3041,304.0
3042,302.0
3043,303.0
3044,305.0
3045,308.0
3046,313.0
3047,319.0
3048,327.0
3049,335.0
3050,344.0
3051,355.0
3052,365.0
3053,377.0
3054,389.0
3055,401.0
3056,413.0
3057,426.0
3058,437.0
3059,449.0
3060,459.0
3061,469.0
3062,479.0
3063,486.0
3064,493.0
3065,498.0
3066,502.0
3067,505.0
3068,506.0
3069,506.0
3070,504.0
3071,501.0
3072,496.0
3073,491.0
3074,483.0
3075,475.0
3076,465.0
3077,455.0
3078,444.0
3079,432.0
3080,420.0
3081,408.0
3082,396.0
3083,384.0
3084,372.0
3085,361.0
3086,350.0
3087,340.0
3088,332.0
3089,324.0
3090,316.0
3091,311.0
3092,307.0
3093,304.0
3094,303.0
3095,303.0
3096,304.0
3097,308.0
3098,312.0
3099,318.0
3100,325.0
3101,334.0
3102,343.0
3103,353.0
3104,363.0
3105,375.0
3106,387.0
3107,400.0
3108,412.0
3109,424.0
3110,436.0
3111,447.0
3112,458.0
3113,468.0
3114,477.0
3115,485.0
3116,492.0
3117,497.0
3118,502.0
3119,505.0
3120,506.0
3121,506.0
3122,504.0
3123,501.0
3124,497.0
3125,491.0
3126,484.0
3127,476.0
3128,466.0
3129,456.0
3130,445.0
3131,433.0
3132,422.0
3133,410.0
3134,397.0
3135,385.0
3136,373.0
3137,362.0
3138,351.0
3139,341.0
3140,332.0
3141,324.0
3142,317.0
3143,312.0
3144,307.0
3145,304.0
3146,303.0
3147,303.0
3148,304.0
3149,307.0
3150,312.0
3151,317.0
3152,324.0
3153,332.0
3154,342.0
3155,352.0
3156,362.0
3157,374.0
3158,386.0
3159,398.0
3160,410.0
3161,423.0
3162,434.0
3163,446.0
3164,457.0
3165,467.0
3166,476.0
3167,484.0
3168,491.0
3169,497.0
3170,501.0
3171,504.0
3172,506.0
3173,506.0
3174,505.0
3175,502.0
3176,498.0
3177,492.0
3178,485.0
3179,477.0
3180,468.0
3181,458.0
3182,447.0
3183,435.0
3184,423.0
3185,411.0
3186,399.0
3187,387.0
3188,375.0
3189,364.0
3190,352.0
3191,342.0
3192,333.0
3193,325.0
3194,317.0
3195,312.0
3196,307.0
3197,304.0
3198,303.0
3199,303.0
3200,304.0
3201,307.0
3202,311.0
3203,316.0
3204,323.0
3205,331.0
3206,340.0
3207,350.0
3208,361.0
3209,373.0
3210,384.0
3211,396.0
3212,409.0
3213,421.0
3214,433.0
3215,444.0
3216,456.0
3217,466.0
3218,475.0
3219,483.0
3220,490.0
3221,496.0
3222,501.0
3223,504.0
3224,506.0
3225,506.0
3226,505.0
3227,502.0
3228,498.0
3229,493.0
3230,486.0
3231,478.0
3232,469.0
3233,459.0
3234,448.0
3235,436.0
3236,425.0
3237,412.0
3238,400.0
3239,388.0
3240,376.0
3241,365.0
3242,354.0
3243,343.0
3244,334.0
3245,326.0
3246,319.0
3247,312.0
3248,308.0
3249,304.0
3250,303.0
3251,303.0
3252,304.0
3253,307.0
3254,311.0
3255,316.0
3256,323.0
3257,330.0
3258,339.0
3259,349.0
3260,360.0
3261,371.0
3262,383.0
3263,395.0
3264,407.0
3265,420.0
3266,432.0
3267,443.0
3268,454.0
3269,465.0
3270,474.0
3271,483.0
3272,490.0
3273,496.0
3274,501.0
3275,504.0
3276,506.0
3277,506.0
3278,505.0
3279,502.0
3280,499.0
3281,493.0
3282,487.0
3283,479.0
3284,470.0
3285,460.0
3286,449.0
3287,438.0
3288,426.0
3289,414.0
3290,402.0
3291,390.0
3292,377.0
3293,366.0
3294,355.0
3295,345.0
3296,335.0
3297,327.0
3298,319.0
3299,313.0
3300,308.0
3301,305.0
3302,303.0
3303,302.0
3304,304.0
3305,306.0
3306,310.0
3307,315.0
3308,321.0
3309,329.0
3310,338.0
3311,347.0
3312,358.0
3313,369.0
3314,381.0
3315,393.0
3316,406.0
3317,418.0
3318,430.0
3319,441.0
3320,453.0
3321,463.0
3322,473.0
3323,481.0
3324,489.0
3325,495.0
3326,500.0
3327,503.0
3328,506.0
3329,506.0
3330,505.0
3331,503.0
3332,499.0
3333,494.0
3334,488.0
3335,480.0
3336,471.0
3337,461.0
3338,451.0
3339,439.0
3340,428.0
3341,416.0
3342,403.0
3343,391.0
3344,379.0
3345,368.0
3346,356.0
3347,346.0
3348,336.0
3349,327.0
3350,320.0
3351,314.0
3352,309.0
3353,305.0
3354,303.0
3355,303.0
3356,303.0
3357,306.0
3358,309.0
3359,315.0
3360,321.0
3361,328.0
3362,337.0
3363,347.0
3364,357.0
3365,368.0
3366,380.0
3367,392.0
3368,404.0
3369,416.0
3370,428.0
3371,440.0
3372,451.0
3373,462.0
3374,472.0
3375,480.0
3376,488.0
3377,494.0
3378,499.0
3379,503.0
3380,505.0
3381,507.0
3382,506.0
3383,504.0
3384,500.0
3385,495.0
3386,488.0
3387,481.0
3388,472.0
3389,463.0
3390,452.0
3391,441.0
3392,429.0
3393,417.0
3394,405.0
3395,393.0
3396,380.0
3397,369.0
3398,358.0
3399,348.0
3400,337.0
3401,329.0
3402,321.0
3403,315.0
3404,309.0
3405,306.0
3406,303.0
3407,302.0
3408,303.0
3409,305.0
3410,309.0
3411,313.0
3412,320.0
3413,327.0
3414,336.0
3415,346.0
3416,356.0
3417,367.0
3418,379.0
3419,390.0
3420,403.0
3421,415.0
3422,427.0
3423,439.0
3424,450.0
3425,461.0
3426,471.0
3427,480.0
3428,487.0
3429,494.0
3430,499.0
3431,503.0
3432,505.0
3433,506.0
3434,506.0
3435,504.0
3436,500.0
3437,495.0
3438,489.0
3439,482.0
3440,473.0
3441,464.0
3442,453.0
3443,442.0
3444,431.0
3445,419.0
3446,406.0
3447,394.0
3448,382.0
3449,370.0
3450,359.0
3451,348.0
3452,339.0
3453,330.0
3454,322.0
3455,315.0
3456,310.0
3457,306.0
3458,304.0
3459,302.0
3460,303.0
3461,304.0
3462,308.0
3463,313.0
3464,319.0
3465,327.0
3466,335.0
3467,345.0
3468,355.0
3469,365.0
3470,377.0
3471,389.0
3472,401.0
3473,414.0
3474,426.0
3475,438.0
3476,449.0
3477,460.0
3478,470.0
3479,479.0
3480,486.0
3481,493.0
3482,498.0
3483,502.0
3484,505.0
3485,506.0
3486,506.0
3487,504.0
3488,501.0
3489,496.0
3490,490.0
3491,483.0
3492,474.0
3493,465.0
3494,455.0
3495,444.0
3496,432.0
3497,420.0
3498,408.0
3499,395.0
3500,384.0
3501,372.0
3502,361.0
3503,350.0
3504,340.0
3505,331.0
3506,322.0
3507,316.0
3508,311.0
3509,306.0
3510,304.0
3511,303.0
3512,303.0
3513,304.0
3514,308.0
3515,312.0
3516,319.0
3517,325.0
3518,334.0
3519,343.0
3520,353.0
3521,364.0
3522,375.0
3523,387.0
3524,400.0
3525,412.0
3526,424.0
3527,436.0
3528,447.0
3529,458.0
3530,468.0
3531,478.0
3532,486.0
3533,492.0
3534,498.0
3535,502.0
3536,505.0
3537,506.0
3538,506.0
3539,504.0
3540,502.0
3541,497.0
3542,491.0
3543,484.0
3544,475.0
3545,466.0
3546,456.0
3547,445.0
3548,433.0
3549,421.0
3550,409.0
3551,397.0
3552,385.0
3553,373.0
3554,362.0
3555,351.0
3556,341.0
3557,332.0
3558,323.0
3559,317.0
3560,311.0
3561,307.0
3562,304.0
3563,302.0
3564,303.0
3565,304.0
3566,307.0
3567,312.0
3568,318.0
3569,324.0
3570,333.0
3571,342.0
3572,352.0
3573,363.0
3574,374.0
3575,386.0
3576,398.0
3577,411.0
3578,422.0
3579,435.0
3580,446.0
3581,457.0
3582,467.0
3583,476.0
3584,484.0
3585,491.0
3586,497.0
3587,502.0
3588,504.0
3589,506.0
3590,506.0
3591,505.0
3592,502.0
3593,498.0
3594,492.0
3595,485.0
3596,477.0
3597,468.0
3598,457.0
3599,447.0
3600,435.0
3601,423.0
3602,411.0
3603,399.0
3604,386.0
3605,375.0
3606,364.0
3607,352.0
3608,342.0
3609,333.0
3610,325.0
3611,318.0
3612,312.0
3613,307.0
3614,304.0
3615,303.0
3616,303.0
3617,304.0
3618,307.0
3619,311.0
3620,317.0
3621,323.0
3622,332.0
3623,341.0
3624,351.0
3625,361.0
3626,372.0
3627,384.0
3628,397.0
3629,409.0
3630,420.0
3631,433.0
3632,445.0
3633,456.0
3634,466.0
3635,475.0
3636,483.0
3637,491.0
3638,497.0
3639,501.0
3640,504.0
3641,506.0
3642,506.0
3643,505.0
3644,502.0
3645,498.0
3646,492.0
3647,486.0
3648,478.0
3649,469.0
3650,458.0
3651,448.0
3652,436.0
3653,425.0
3654,412.0
3655,400.0
3656,388.0
3657,376.0
3658,364.0
3659,354.0
3660,343.0
3661,334.0
3662,326.0
3663,318.0
3664,312.0
3665,308.0
3666,304.0
3667,303.0
3668,303.0
3669,304.0
3670,307.0
3671,311.0
3672,316.0
3673,322.0
3674,331.0
3675,339.0
3676,349.0
3677,360.0
3678,371.0
3679,383.0
3680,395.0
3681,407.0
3682,420.0
3683,431.0
3684,444.0
3685,454.0
3686,465.0
3687,474.0
3688,483.0
3689,490.0
3690,496.0
3691,501.0
3692,504.0
3693,506.0
3694,506.0
3695,505.0
3696,502.0
3697,499.0
3698,494.0
3699,487.0
3700,479.0
3701,470.0
3702,460.0
3703,449.0
3704,438.0
3705,426.0
3706,414.0
3707,402.0
3708,390.0
3709,378.0
3710,366.0
3711,355.0
3712,345.0
3713,335.0
3714,327.0
3715,318.0
3716,313.0
3717,308.0
3718,305.0
3719,303.0
3720,302.0
3721,304.0
3722,306.0
3723,310.0
3724,315.0
3725,322.0
3726,329.0
3727,338.0
3728,348.0
3729,359.0
3730,370.0
3731,382.0
3732,394.0
3733,406.0
3734,418.0
3735,430.0
3736,442.0
3737,453.0
3738,464.0
3739,473.0
3740,482.0
3741,489.0
3742,495.0
3743,500.0
3744,503.0
3745,505.0
3746,506.0
3747,505.0
3748,503.0
3749,499.0
3750,494.0
3751,487.0
3752,479.0
3753,471.0
3754,461.0
3755,451.0
3756,439.0
3757,427.0
3758,415.0
3759,403.0
3760,391.0
3761,379.0
3762,367.0
3763,356.0
3764,346.0
3765,336.0
3766,327.0
3767,320.0
3768,314.0
3769,309.0
3770,305.0
3771,303.0
3772,303.0
3773,303.0
3774,305.0
3775,309.0
3776,315.0
3777,321.0
3778,329.0
3779,337.0
3780,347.0
3781,357.0
3782,368.0
3783,380.0
3784,392.0
3785,404.0
3786,417.0
3787,429.0
3788,440.0
3789,452.0
3790,462.0
3791,471.0
3792,481.0
3793,488.0
3794,494.0
3795,499.0
3796,503.0
3797,506.0
3798,506.0
3799,506.0
3800,503.0
3801,500.0
3802,495.0
3803,488.0
3804,481.0
3805,472.0
3806,463.0
3807,452.0
3808,440.0
3809,429.0
3810,417.0
3811,405.0
3812,392.0
3813,380.0
3814,369.0
3815,358.0
3816,347.0
3817,337.0
3818,329.0
3819,321.0
3820,315.0
3821,309.0
3822,305.0
3823,304.0
3824,303.0
3825,303.0
3826,305.0
3827,309.0
3828,314.0
3829,320.0
3830,328.0
3831,336.0
3832,346.0
3833,356.0
3834,367.0
3835,379.0
3836,391.0
3837,403.0
3838,415.0
3839,427.0
3840,439.0
3841,450.0
3842,461.0
3843,471.0
3844,480.0
3845,487.0
3846,494.0
3847,499.0
3848,503.0
3849,505.0
3850,507.0
3851,505.0
3852,504.0
3853,500.0
3854,495.0
3855,489.0
3856,482.0
3857,473.0
3858,464.0
3859,453.0
3860,442.0
3861,430.0
3862,419.0
3863,406.0
3864,394.0
3865,382.0
3866,370.0
3867,359.0
3868,348.0
3869,339.0
3870,330.0
3871,322.0
3872,315.0
3873,310.0
3874,306.0
3875,303.0
3876,302.0
3877,303.0
3878,305.0
3879,308.0
3880,313.0
3881,319.0
3882,327.0
3883,335.0
3884,344.0
3885,355.0
3886,365.0
3887,377.0
3888,389.0
3889,402.0
3890,413.0
3891,426.0
3892,437.0
3893,449.0
3894,460.0
3895,470.0
3896,478.0
3897,487.0
3898,493.0
3899,498.0
3900,502.0
3901,505.0
3902,506.0
3903,506.0
3904,504.0
3905,501.0
3906,496.0
3907,490.0
3908,483.0
3909,475.0
3910,465.0
3911,454.0
3912,444.0
3913,432.0
3914,420.0
3915,407.0
3916,395.0
3917,383.0
3918,371.0
3919,360.0
3920,349.0
3921,340.0
3922,331.0
3923,323.0
3924,316.0
3925,311.0
3926,306.0
3927,304.0
3928,303.0
3929,303.0
3930,304.0
3931,307.0
3932,312.0
3933,318.0
3934,326.0
3935,334.0
3936,343.0
3937,353.0
3938,364.0
3939,376.0
3940,387.0
3941,400.0
3942,412.0
3943,424.0
3944,436.0
3945,448.0
3946,458.0
3947,469.0
3948,478.0
3949,486.0
3950,492.0
3951,497.0
3952,502.0
3953,505.0
3954,506.0
3955,506.0
3956,504.0
3957,501.0
3958,497.0
3959,491.0
3960,484.0
3961,475.0
3962,466.0
3963,456.0
3964,445.0
3965,433.0
3966,422.0
3967,409.0
3968,397.0
3969,385.0
3970,373.0
3971,361.0
3972,351.0
3973,341.0
3974,332.0
3975,324.0
3976,316.0
3977,311.0
3978,307.0
3979,304.0
3980,303.0
3981,303.0
3982,304.0
3983,307.0
3984,312.0
3985,318.0
3986,324.0
3987,333.0
3988,342.0
3989,352.0
3990,363.0
3991,374.0
3992,386.0
3993,399.0
3994,411.0
3995,423.0
3996,435.0
3997,447.0
3998,457.0
3999,467.0
4000,477.0
4001,485.0
4002,492.0
4003,498.0
4004,501.0
4005,504.0
4006,506.0
4007,506.0
4008,505.0
4009,502.0
4010,497.0
4011,492.0
4012,485.0
4013,477.0
4014,467.0
4015,457.0
4016,446.0
4017,435.0
4018,423.0
4019,411.0
4020,399.0
4021,386.0
4022,374.0
4023,363.0
4024,352.0
4025,342.0
4026,332.0
4027,325.0
4028,317.0
4029,312.0
4030,307.0
4031,304.0
4032,303.0
4033,303.0
4034,304.0
4035,307.0
4036,311.0
4037,317.0
4038,324.0
4039,332.0
4040,341.0
4041,351.0
4042,361.0
4043,373.0
4044,385.0
4045,397.0
4046,409.0
4047,421.0
4048,433.0
4049,445.0
4050,456.0
4051,466.0
4052,476.0
4053,484.0
4054,491.0
4055,497.0
4056,501.0
4057,504.0
4058,506.0
4059,506.0
4060,505.0
4061,502.0
4062,498.0
4063,492.0
4064,485.0
4065,477.0
4066,468.0
4067,459.0
4068,448.0
4069,436.0
4070,424.0
4071,412.0
4072,400.0
4073,387.0
4074,376.0
4075,364.0
4076,353.0
4077,343.0
4078,334.0
4079,325.0
4080,318.0
4081,312.0
4082,307.0
4083,305.0
4084,303.0
4085,303.0
4086,303.0
4087,306.0
4088,311.0
4089,316.0
4090,323.0
4091,331.0
4092,340.0
4093,350.0
4094,361.0
4095,372.0
4096,384.0
4097,396.0
4098,408.0
4099,420.0
4100,432.0
4101,444.0
4102,455.0
4103,465.0
4104,475.0
4105,483.0
4106,490.0
4107,496.0
4108,501.0
4109,504.0
4110,506.0
4111,506.0
4112,505.0
4113,502.0
4114,498.0
4115,493.0
4116,487.0
4117,478.0
4118,469.0
4119,460.0
4120,449.0
4121,437.0
4122,425.0
4123,414.0
4124,401.0
4125,389.0
4126,377.0
4127,366.0
4128,355.0
4129,344.0
4130,335.0
4131,326.0
4132,319.0
4133,313.0
4134,308.0
4135,305.0
4136,303.0
4137,303.0
