Indice,Anular,Anular filtered
-46361,10.12389546,8.771305369
-46362,9.112001197,8.667489522
-46364,7.100110908,8.561905093
-46360,11.08822462,8.454643502
-46361,10.07634235,8.345795766
-46365,6.064464136,8.235452369
-46369,2.052589991,8.123703136
-46361,10.04071994,8.010637115
-46365,6.028854006,7.896342479
-46363,8.016992209,7.780906427
-46367,4.00513457,7.664415102
-46365,5.993281109,7.546953517
-46366,4.981431846,7.428605496
-46365,5.969586798,7.309453616
-46362,8.957745985,7.18957917
-46364,6.945909424,7.069062137
-46368,2.934077131,6.947981158
-46366,4.922249123,6.826413524
-46364,6.910425415,6.704435181
-46361,9.898606023,6.582120732
-46364,6.886790961,6.459543456
-46364,6.874980242,6.336775336
-46366,4.86317388,6.213887089
-46365,5.851371887,6.09094821
-46372,-1.160425726,5.968027018
-46362,8.827781053,5.845190716
-46364,6.815992234,5.722505446
-46366,4.804207828,5.600036356
-46366,4.792427844,5.477847674
-46368,2.780652291,5.356002781
-46370,0.768881179,5.234564285
-46365,5.757114516,5.113594107
-46370,0.745352308,4.993153561
-46367,3.733594565,4.873303433
-46367,3.721841294,4.754104071
-46367,3.710092502,4.635615462
-46368,2.698348195,4.517897319
-46369,1.68660838,4.401009156
-46362,8.674873063,4.285010367
-46367,3.663142249,4.169960302
-46368,2.651415944,4.055918334
-46366,4.639694153,3.942943925
-46361,9.627976879,3.831096687
-46368,2.616264127,3.720436435
-46361,9.604555899,3.611023237
-46361,9.592852198,3.50291745
-46364,6.581153026,3.396179756
-46365,5.569458383,3.290871191
-46363,7.557768269,3.187053154
-46365,5.546082684,3.084787422
-46372,-1.465598374,2.984136143
-46366,4.522725095,2.885161833
-46364,6.511053087,2.787927351
-46373,-2.500614399,2.692495869
-46365,5.487722635,2.598930839
-46366,4.476064184,2.507295937
-46372,-1.535589753,2.417655007
-46366,4.452760819,2.330071992
-46365,5.441115897,2.244610858
-46366,4.429475477,2.161335501
-46367,3.417839554,2.080309654
-46366,4.406208123,2.001596778
-46369,1.394581179,1.92525995
-46371,-0.617041283,1.851361736
-46365,5.371340729,1.779964061
-46369,1.359727211,1.711128073
-46375,-4.651881845,1.64491399
-46367,3.336513556,1.581380958
-46367,3.324913407,1.520586884
-46367,3.3133177,1.462588276
-46372,-1.69827357,1.407440079
-46369,1.29013959,1.355195497
-46372,-1.721442829,1.305905824
-46372,-1.733020833,1.259620266
-46369,1.25540557,1.21638576
-46371,-0.756163626,1.1762468
-46369,1.232271572,1.139245253
-46369,1.220711156,1.105420186
-46370,0.209155118,1.074807689
-46374,-3.802396547,1.047440699
-46368,2.186056152,1.023348832
-46369,1.174513208,1.00255822
-46367,3.162974614,0.985091348
-46371,-0.848559638,0.970966899
-46366,4.139910445,0.960199611
-46371,-0.871615146,0.952800132
-46371,-0.883136417,0.948774893
-46372,-1.894653378,0.948125983
-46370,0.093833963,0.950851038
-46365,5.082325599,0.956943138
-46369,1.070821522,0.966390718
-46367,3.059321723,0.979177487
-46370,0.047826194,0.995282364
-46370,0.036334926,1.01467942
-46369,1.024847909,1.037337842
-46370,0.013365136,1.063221903
-46372,-1.998113404,1.09229095
-46366,3.990412281,1.124499404
-46369,0.978942183,1.159796782
-46366,3.96747629,1.19812772
-46368,1.956014595,1.239432023
-46371,-1.055442913,1.283644727
-46368,1.933103756,1.330696171
-46369,0.921654592,1.380512093
-46369,0.910209585,1.433013728
-46373,-3.101231275,1.488117938
-46366,3.887332,1.545737339
-46370,-0.124100598,1.605780453
-46365,4.864470919,1.668151871
-46369,0.853046541,1.732752427
-46368,1.841626257,1.799479391
-46370,-0.169789946,1.868226666
-46370,-0.181202076,1.938885003
-46370,-0.192610148,2.011342226
-46370,-0.20401417,2.085483465
-46370,-0.215414156,2.161191402
-46367,2.773189883,2.238346526
-46364,5.761797937,2.316827389
-46366,3.750409993,2.396510882
-46367,2.739026038,2.477272506
-46365,4.727646061,2.558986654
-46368,1.716270048,2.641526897
-46366,3.704897985,2.724766272
-46365,4.69352986,2.808577577
-46363,6.682165658,2.892833658
-46369,0.670805364,2.977407711
-46370,-0.340551037,3.062173568
-46365,4.64809644,3.147005993
-46366,3.63674778,3.231780974
-46369,0.625402967,3.316376003
-46369,0.614061985,3.400670361
-46365,4.602724818,3.484545398
-46370,-0.408608552,3.567884795
-46366,3.58006186,3.650574832
-46368,1.568736037,3.732504641
-46366,3.557413962,3.81356645
-46362,7.546095616,3.893655819
-46363,6.534780983,3.972671862
-46366,3.523470043,4.050517463
-46367,2.512162779,4.127099472
-46366,3.50085917,4.202328893
-46362,7.489559196,4.27612106
-46364,5.478262838,4.348395792
-46361,8.466970075,4.419077538
-46368,1.455680884,4.488095508
-46365,4.444395244,4.555383784
-46359,10.43311313,4.620881417
-46366,3.421834527,4.684532508
-46364,5.410559403,4.746286273
-46360,9.399287735,4.806097088
-46366,3.3880195,4.863924522
-46361,8.376754672,4.919733349
-46367,2.365493224,4.973493547
-46367,2.354235129,5.025180272
-46366,3.342980361,5.074773832
-46364,5.331728891,5.122259622
-46363,6.320480693,5.167628066
-46361,8.309235736,5.210874525
-46359,10.29799399,5.2519992
-46362,7.286755433,5.291007019
-46363,6.275520025,5.327907504
-46365,4.264287739,5.362714631
-46369,0.253058541,5.395446677
-46367,2.241832399,5.426126045
-46364,5.230609281,5.454779091
-46368,1.219389153,5.481435929
-46369,0.208171982,5.506130233
-46361,8.196957734,5.528899026
-46363,6.185746375,5.549782459
-46360,9.174537871,5.56882359
-46367,2.163332186,5.586068147
-46363,6.152129285,5.601564289
-46363,6.140929131,5.615362368
-46365,4.129731686,5.627514675
-46367,2.118536915,5.638075195
-46360,9.107344778,5.647099352
-46361,8.096155238,5.654643758
-46370,-0.915031746,5.66076596
-46360,9.073783788,5.665524186
-46365,4.062601799,5.668977095
-46361,8.051422247,5.671183532
-46363,6.04024509,5.672202283
-46370,-0.970929714,5.672091835
-46363,6.017897793,5.670910143
-46363,6.006727568,5.668714402
-46367,1.995559568,5.665560828
-46361,7.984393749,5.661504443
-46362,6.973230068,5.656598873
-46360,8.962068478,5.650896151
-46363,5.950908934,5.644446534
-46359,9.939751391,5.637298328
-46363,5.928595801,5.62949772
-46366,2.917442117,5.621088634
-46362,6.906290288,5.612112583
-46360,8.895140268,5.602608544
-46362,6.883992005,5.592612845
-46362,6.87284545,5.582159058
-46368,0.861700551,5.571277912
-46364,4.850557257,5.559997218
-46367,1.839415515,5.548341807
-46363,5.828275273,5.536333476
-46362,6.817136478,5.52399096
-46367,1.805999077,5.511329904
-46361,7.794863017,5.498362857
-46366,2.783728241,5.485099277
-46363,5.772594697,5.471545545
-46367,1.761462327,5.457705
-46361,7.750331078,5.443577977
-46364,4.739200892,5.429161864
-46364,4.728071712,5.414451168
-46363,5.716943482,5.399437589
-46367,1.705816143,5.38411011
-46367,1.694689638,5.368455096
-46364,4.683563907,5.352456398
-46365,3.672438892,5.33609547
-46361,7.661314534,5.319351493
-46360,8.650190772,5.302201509
-46366,2.639067546,5.284620554
-46363,5.627944796,5.266581808
-46363,5.61682246,5.248056744
-46366,2.605700474,5.229015277
-46371,-2.405421222,5.209425932
-46365,3.583457308,5.189255996
-46362,6.572336,5.168471689
-46364,4.561214793,5.147038324
-46365,3.550093622,5.124920478
-46365,3.538972422,5.102082153
-46356,12.52785113,5.078486947
-46356,12.51672968,5.054098213
-46366,2.505608004,5.028879223
-46367,1.494486038,5.002793327
-46360,8.483363712,4.975804109
-46363,5.472240958,4.947875535
-46364,4.461117708,4.918972101
-46364,4.449993893,4.889058976
-46366,2.438869442,4.858102132
-46359,9.427744286,4.826068476
-46370,-1.583381647,4.792925969
-46360,8.405491573,4.758643741
-46366,2.394363874,4.723192196
-46363,5.383235184,4.686543109
-46364,4.372105429,4.648669719
-46361,7.360974539,4.609546803
-46362,6.349842438,4.569150752
-46363,5.338709053,4.527459633
-46367,1.327574308,4.484453238
-46361,7.316438129,4.440113133
-46362,6.30530044,4.394422685
-46365,3.294161165,4.347367095
-46359,9.283020226,4.298933407
-46363,5.271877546,4.249110515
-46360,8.260733048,4.197889163
-46362,6.249586653,4.145261931
-46361,7.23843828,4.091223216
-46360,8.22728785,4.035769202
-46367,1.216135282,3.978897825
-46364,4.204980494,3.920608728
-46365,3.193823404,3.860903209
-46362,6.18266393,3.799784168
-46364,4.17150199,3.737256035
-46364,4.1603375,3.673324707
-46366,2.149170376,3.607997471
-46370,-1.861999466,3.54128292
-46362,6.12682789,3.473190877
-46369,-0.88434764,3.403732301
-46368,0.104473859,3.3329192
-46367,1.093292302,3.260764537
-46365,3.082107605,3.187282138
-46363,5.070919681,3.112486593
-46365,3.059728447,3.036393162
-46368,0.048533816,2.95901768
-46372,-3.962664298,2.880376461
-46369,-0.973865981,2.800486204
-46361,7.014928681,2.7193639
-46363,5.003719603,2.637026745
-46368,-0.007493302,2.553492051
-46364,3.981289879,2.468777164
-46366,1.970069059,2.382899385
-46358,9.958844151,2.295875895
-46363,4.947615067,2.207723684
-46366,1.936381718,2.118459488
-46369,-1.074855984,2.028099729
-46368,-0.086098129,1.936660463
-46365,2.902655194,1.844157332
-46368,-0.108596104,1.750605524
-46370,-2.119852113,1.65601974
-46363,4.868887079,1.560414168
-46370,-2.14237862,1.46380246
-46369,-1.153649298,1.366197724
-46366,1.835074955,1.267612517
-46366,1.823794049,1.168058846
-46366,1.812507895,1.067548179
-46368,-0.198783598,0.966091458
-46371,-3.21008052,0.863699126
-46370,-2.221382961,0.760381154
-46368,-0.232691011,0.656147081
-46372,-4.244004759,0.551006051
-46366,1.744675705,0.444966868
-46364,3.73335029,0.338038046
-46369,-1.277981092,0.230227874
-46367,0.710681469,0.121544473
-46369,-1.300662117,0.011995875
-46368,-0.31201194,-0.09840991
-46370,-2.323368089,-0.209664816
-46369,-1.334730656,-0.321760638
-46368,-0.346099728,-0.434688953
-46367,0.642524603,-0.54844103
-46366,1.63114225,-0.66300775
-46372,-4.380246879,-0.778379513
-46363,4.608357128,-0.894546155
-46367,0.596954181,-1.011496856
-46371,-3.41445581,-1.129220059
-46371,-3.425872935,-1.247703381
-46364,3.562702717,-1.366933532
-46368,-0.448728944,-1.486896232
-46369,-1.460168007,-1.60757614
-46367,0.528385438,-1.728956775
-46369,-1.483068699,-1.851020448
-46367,0.505469493,-1.973748199
-46366,1.493999924,-2.097119741
-46378,-10.5174775,-2.2211134
-46370,-2.528962854,-2.345706075
-46372,-4.540456242,-2.470873194
-46370,-2.551957747,-2.596588681
-46367,0.436532543,-2.722824934
-46371,-3.57498546,-2.849552803
-46367,0.413488155,-2.976741579
-46367,0.401953302,-3.104358998
-46365,2.390409892,-3.23237124
-46371,-3.621142163,-3.360742951
-46370,-2.632702949,-3.489437258
-46369,-1.644272556,-3.618415809
-46370,-2.65585107,-3.747638809
-46371,-3.667438579,-3.877065068
-46372,-4.67903517,-4.006652063
-46374,-6.690640929,-4.136355999
-46373,-5.702255943,-4.266131884
-46371,-3.713880297,-4.395933611
-46378,-10.72551408,-4.525714047
-46370,-2.737157368,-4.65542513
-46368,-0.748810252,-4.785017971
-46371,-3.760472815,-4.914442963
-46372,-4.772145139,-5.0436499
-46375,-7.783827307,-5.172588095
-46370,-2.795519403,-5.301206512
-46372,-4.807221508,-5.42945389
-46369,-1.818933704,-5.557278887
-46378,-10.83065607,-5.684630214
-46375,-7.842388694,-5.811456781
-46369,-1.85413165,-5.937707838
-46371,-3.865885018,-6.06333313
-46372,-4.877648879,-6.188283037
-46372,-4.889423311,-6.312508729
-46376,-8.901208392,-6.435962316
-46369,-1.913004201,-6.558596994
-46377,-9.924810815,-6.680367195
-46377,-9.93662831,-6.801228737
-46375,-7.948456762,-6.921138965
-46378,-10.96029625,-7.040056892
-46374,-6.972146839,-7.157943343
-46371,-3.984008611,-7.274761085
-46374,-6.995881636,-7.39047496
-46375,-8.007765987,-7.505052008
-46371,-4.019661734,-7.618461589
-46371,-4.031568949,-7.730675495
-46374,-7.043487703,-7.84166806
-46379,-12.05541806,-7.951416258
-46379,-12.0673601,-8.059899795
-46376,-9.079313889,-8.167101197
-46375,-8.091279488,-8.273005886
-46376,-9.103256966,-8.377602246
-46377,-10.11524639,-8.480881686
-46377,-10.12724782,-8.582838687
-46374,-7.139261329,-8.683470845
-46377,-10.15128697,-8.7827789
-46374,-7.163324812,-8.880766761
-46374,-7.175374913,-8.977441511
-46377,-10.18743733,-9.072813412
-46378,-11.19951213,-9.166895897
-46379,-12.21159937,-9.259705546
-46372,-5.223699107,-9.351262057
-46375,-8.235811395,-9.441588208
-46377,-10.24793629,-9.530709802
-46371,-4.260073853,-9.618655612
-46379,-12.27222413,-9.705457301
-46375,-8.284387185,-9.791149349
-46379,-12.29656306,-9.875768958
-46377,-10.30875182,-9.959355951
-46381,-14.3209535,-10.04195266
-46379,-12.33316816,-10.12360383
-46378,-11.34539585,-10.20435643
-46377,-10.35763661,-10.2842596
-46377,-10.36989049,-10.36336446
-46382,-15.38215754,-10.44172393
-46378,-11.39443779,-10.51939264
-46380,-13.4067313,-10.59642672
-46375,-8.419038101,-10.67288365
-46374,-7.431358236,-10.74882204
-46380,-13.44369175,-10.8243015
-46372,-5.456038669,-10.89938243
-46377,-10.46839904,-10.97412583
-46374,-7.480772904,-11.0485931
-46377,-10.49316029,-11.12284583
-46379,-12.50556123,-11.19694564
-46379,-12.51797577,-11.27095392
-46375,-8.530403936,-11.34493168
-46376,-9.54284576,-11.4189393
-46377,-10.55530127,-11.49303633
-46376,-9.567770508,-11.56728133
-46374,-7.580253493,-11.64173159
-46380,-13.59275026,-11.71644299
-46377,-10.60526082,-11.79146975
-46379,-12.61778523,-11.86686427
-46370,-3.630323484,-11.94267688
-46376,-9.642875625,-12.01895572
-46374,-7.655441672,-12.09574647
-46376,-9.668021648,-12.17309225
-46382,-15.68061557,-12.25103334
-46370,-3.693223474,-12.3296071
-46379,-12.70584537,-12.40884775
-46375,-8.718481268,-12.48878621
-46377,-10.7311312,-12.56944999
-46376,-9.743795182,-12.65086298
-46382,-15.75647323,-12.73304535
-46384,-17.76916535,-12.81601343
-46375,-8.781871565,-12.89977956
-46378,-11.79459189,-12.98435199
-46383,-16.80732632,-13.06973477
-46383,-16.82007489,-13.1559277
-46383,-16.83283759,-13.24292617
-46381,-14.84561444,-13.33072116
-46379,-12.85840543,-13.41929912
-46378,-11.87121057,-13.50864197
-46380,-13.88402987,-13.59872701
-46382,-15.89686333,-13.68952692
-46378,-11.90971094,-13.7810097
-46381,-14.92257271,-13.87313871
-46386,-19.93544864,-13.96587264
-46376,-9.948338714,-14.0591655
-46385,-18.96124293,-14.15296667
-46381,-14.97416129,-14.24722092
-46382,-15.98709378,-14.34186843
-46380,-14.00004038,-14.43684486
-46380,-14.0130011,-14.5320814
-46378,-12.02597591,-14.6275048
-46384,-18.0389648,-14.72303752
-46385,-19.05196776,-14.81859774
-46384,-18.06498477,-14.91409947
-46378,-12.07801581,-15.00945268
-46381,-15.09106085,-15.10456336
-46381,-15.10411989,-15.19933366
-46381,-15.11719289,-15.29366201
-46380,-14.13027984,-15.38744322
-46382,-16.1433807,-15.48056865
-46379,-13.15649544,-15.57292632
-46383,-17.16962405,-15.66440105
-46382,-16.18276648,-15.75487464
-46378,-12.19592271,-15.84422599
-46381,-15.20909271,-15.93233128
-46382,-16.22227643,-16.01906411
-46383,-17.23547385,-16.10429569
-46376,-10.24868492,-16.187895
-46379,-13.26190961,-16.26972893
-46380,-14.27514787,-16.34966253
-46382,-16.28839967,-16.42755911
-46378,-12.30166496,-16.50328046
-46381,-15.3149437,-16.57668704
-46375,-9.328235844,-16.64763812
-46383,-17.34154134,-16.71599203
-46386,-20.35486015,-16.78160629
-46378,-12.36819221,-16.84433782
-46383,-17.38153748,-16.90404313
-46384,-18.3948959,-16.96057853
-46379,-13.40826742,-17.01380026
-46378,-12.42165198,-17.06356474
-46382,-16.43504953,-17.10972874
-46385,-19.44846001,-17.15214957
-46383,-17.46188336,-17.19068524
-46386,-20.47531951,-17.22519471
-46384,-18.4887684,-17.25553803
-46385,-19.50222997,-17.28157652
-46382,-16.51570414,-17.30317302
-46379,-13.52919085,-17.32019199
-46378,-12.54269004,-17.33249977
-46384,-18.55620161,-17.33996472
-46383,-17.56972552,-17.34245741
-46381,-15.58326166,-17.33985081
-46384,-18.59680998,-17.33202045
-46385,-19.61037039,-17.31884463
-46382,-16.62394282,-17.30020458
-46382,-16.63752717,-17.27598461
-46384,-18.65112337,-17.24607233
-46385,-19.66473133,-17.21035881
-46379,-13.67835096,-17.16873871
-46383,-17.69198218,-17.12111051
-46382,-16.7056249,-17.06737664
-46388,-22.71927902,-17.00744365
-46383,-17.73294444,-16.94122237
-46381,-15.74662109,-16.8686281
-46383,-17.76030884,-16.78958074
-46386,-20.77400762,-16.70400495
-46380,-14.78771731,-16.61183032
-46381,-15.80143782,-16.51299151
-46378,-12.81516904,-16.40742839
-46381,-15.82891086,-16.29508623
-46386,-20.84266318,-16.17591579
-46384,-18.85642589,-16.04987348
-46383,-17.87019889,-15.91692152
-46377,-11.88398204,-15.77702803
-46380,-14.89777526,-15.63016722
-46379,-13.91157841,-15.47631944
-46376,-10.92539138,-15.31547135
-46382,-16.93921406,-15.14761604
-46382,-16.95304632,-14.97275311
-46380,-14.96688806,-14.79088881
-46372,-6.980739129,-14.60203609
-46377,-11.99459942,-14.40621475
-46380,-15.00846882,-14.20345152
-46382,-17.02234718,-13.99378009
-46373,-8.036234384,-13.77724126
-46379,-14.05013031,-13.55388293
-46381,-16.06403482,-13.32376025
-46373,-8.077947784,-13.08693557
-46369,-4.091869075,-12.84347858
-46381,-16.10579856,-12.59346629
-46374,-9.119736102,-12.33698306
-46376,-11.13368157,-12.07412064
-46375,-10.14763483,-11.80497815
-46379,-14.16159573,-11.52966213
-46376,-11.17556416,-11.24828645
-46376,-11.18953996,-10.96097236
-46373,-8.203522994,-10.6678484
-46379,-14.21751312,-10.36905039
-46370,-5.231510209,-10.06472136
-46369,-4.245514104,-9.755011493
-46375,-10.25952467,-9.440078011
-46371,-6.273541751,-9.120085117
-46371,-6.287565214,-8.795203868
-46380,-15.30159491,-8.465612062
-46377,-12.31563069,-8.131494104
-46373,-8.329672409,-7.793040856
-46376,-11.34371992,-7.450449483
-46372,-7.357773068,-7.103923273
-46370,-5.371831706,-6.753671454
-46370,-5.385895683,-6.39990899
-46371,-6.399964847,-6.04285637
-46375,-10.41403904,-5.682739372
-46367,-2.428118123,-5.319788829
-46367,-2.442201929,-4.954240366
-46373,-8.456290309,-4.586334136
-46366,-1.470383107,-4.216314532
-46371,-6.484480168,-3.844429897
-46366,-1.498581338,-3.470932211
-46366,-1.512686461,-3.096076774
-46366,-1.52679538,-2.72012187
-46369,-4.54090794,-2.343328426
-46366,-1.555023984,-1.965959656
-46364,0.430856644,-1.588280694
-46369,-4.583265899,-1.210558221
-46368,-3.597391455,-0.833060078
-46362,2.388480132,-0.456054874
-46366,-1.625650981,-0.079811585
-46362,2.360215363,0.295400856
-46361,3.346079323,0.669313972
-46363,1.331941054,1.041660164
-46362,2.317800715,1.412173133
-46365,-0.69634154,1.780588312
-46362,2.289514448,2.146643296
-46361,3.275368834,2.510078273
-46360,4.261221773,2.870636461
-46361,3.247073423,3.228064541
-46361,3.232923938,3.582113086
-46356,8.218773473,3.932536998
-46362,2.204622183,4.279095925
-46359,5.190470222,4.621554692
-46361,3.176317743,4.95968371
-46359,5.1621649,5.293259392
-46361,3.148011844,5.622064549
-46360,4.13385873,5.945888783
-46363,1.119705707,6.264528873
-46361,3.105552929,6.577789142
-46359,5.091400545,6.88548182
-46358,6.077248708,7.187427383
-46360,4.063097567,7.48345489
-46358,6.048947272,7.773402294
-46358,6.034797974,8.057116743
-46355,9.020649819,8.334454862
-46355,9.006502958,8.605283012
-46354,9.992357536,8.869477536
-46354,9.978213701,9.126924985
-46355,8.964071597,9.377522315
-46356,7.94993137,9.62117707
-46356,7.935793162,9.857807541
-46357,6.921657117,10.0873429
-46353,10.90752338,10.30972331
-46351,12.89339208,10.5249
-46357,6.87926337,10.73283537
-46349,14.86513738,10.93350295
-46356,7.851014262,11.1268875
-46347,16.83689414,11.31298492
-46353,10.82277715,11.49180226
-46353,10.80866343,11.66335759
-46349,14.79455311,11.82768
-46349,14.78044633,11.98480938
-46352,11.76634321,12.13479633
-46353,10.75224389,12.27770197
-46353,10.73814849,12.41359773
-46347,16.72405714,12.54256514
-46354,9.709969959,12.66469556
-46350,13.69588708,12.78008992
-46348,15.68180863,12.88885841
-46346,17.66773471,12.99112013
-46354,9.653665467,13.08700279
-46348,15.639601,13.1766423
-46348,15.62554144,13.26018238
-46350,13.61148689,13.33777415
-46354,9.597437475,13.40957573
-46350,13.5833933,13.4757517
-46346,17.56935449,13.53647273
-46352,11.55532114,13.59191502
-46349,14.54129337,13.64225985
-46351,12.52727128,13.68769302
-46351,12.51325498,13.72840436
-46351,12.49924458,13.76458715
-46349,14.48524018,13.79643762
-46351,12.47124188,13.82415436
-46352,11.45724979,13.84793779
-46351,12.443264,13.86798954
-46351,12.42928461,13.88451194
-46352,11.41531172,13.89770742
-46349,14.40134543,13.90777795
-46353,10.38738584,13.91492447
-46347,16.37343303,13.9193463
-46357,6.359487098,13.92124065
-46349,14.34554814,13.92080199
-46348,15.33161624,13.91822157
-46353,10.31769149,13.91368687
-46353,10.30377399,13.90738105
-46352,11.2898638,13.89948251
-46350,13.27596103,13.89016435
-46347,16.26206575,13.87959393
-46346,17.24817805,13.86793239
-46352,11.23429801,13.85533426
-46350,13.22042571,13.84194701
-46349,14.20656123,13.82791069
-46352,11.19270464,13.81335757
-46348,15.17885602,13.7984118
-46348,15.16501545,13.78318908
-46350,13.15118301,13.76779643
-46348,15.13735875,13.7523319
-46346,17.12354276,13.73688436
-46351,12.10973509,13.72153332
-46345,18.09593583,13.70634878
-46347,16.08214503,13.69139108
-46349,14.06836276,13.67671084
-46344,19.05458909,13.66234886
-46349,14.04082406,13.64833616
-46347,16.02706775,13.63469393
-46353,10.01332022,13.62143362
-46351,11.99958151,13.60855699
-46352,10.98585168,13.59605622
-46349,13.97213079,13.58391409
-46346,16.9584189,13.57210413
-46347,15.94471605,13.56059086
-46349,13.93102229,13.54932999
-46351,11.91733767,13.53826876
-46347,15.90366224,13.52734619
-46350,12.88999605,13.51649344
-46354,8.876339136,13.50563421
-46351,11.86269155,13.49468506
-46352,10.84905332,13.4835559
-46349,13.83542451,13.47215041
-46353,9.821805138,13.46036648
-46353,9.808195254,13.44809674
-46353,9.794594893,13.43522907
-46351,11.78100409,13.42164708
-46348,14.76742289,13.40723074
-46353,9.753851312,13.39185684
-46351,11.7402894,13.37539965
-46346,16.72673718,13.35773146
-46347,15.7131947,13.33872317
-46352,10.69966196,13.31824492
-46349,13.68613901,13.29616668
-46352,10.67262587,13.27235885
-46351,11.65912257,13.24669289
-46352,10.64562912,13.21904189
-46349,13.63214556,13.18928122
-46352,10.6186719,13.1572891
-46350,12.60520817,13.12294719
-46352,10.59175439,13.0861412
-46348,14.57831057,13.04676141
-46351,11.56487673,13.00470326
-46351,11.55145288,12.95986786
-46349,13.53803905,12.91216255
-46355,7.524635247,12.86150135
-46350,12.51124148,12.80780546
-46351,11.49785776,12.75100373
-46352,10.4844841,12.69103303
-46357,5.471120509,12.62783873
-46348,14.45776699,12.561375
-46349,13.44442356,12.49160516
-46349,13.43109022,12.41850202
-46350,12.41776698,12.34204814
-46349,13.40445383,12.26223605
-46352,10.39115078,12.17906848
-46348,14.37785784,12.0925585
-46351,11.36457499,12.00272968
-46347,15.35130224,11.90961615
-46343,19.33803959,11.8132627
-46350,12.32478704,11.71372475
-46354,8.311544563,11.61106833
-46345,17.29831217,11.50537004
-46350,12.28508985,11.39671696
-46350,12.27187758,11.28520643
-46348,14.25867537,11.17094598
-46344,18.24548319,11.05405301
-46359,3.232301041,10.9346546
-46354,8.219128895,10.81288718
-46350,12.20596674,10.68889621
-46351,11.19281456,10.56283581
-46348,14.17967234,10.43486839
-46353,9.166540051,10.30516414
-46350,12.15341768,10.17390067
-46355,7.14030521,10.04126241
-46351,11.12720261,9.907440152
-46349,13.11410986,9.772630488
-46352,10.10102693,9.637035218
-46350,12.08795381,9.500860756
-46356,6.074890456,9.364317518
-46355,7.061836847,9.227619274
-46351,11.04879295,9.090982493
-46353,9.035758749,8.954625675
-46351,11.0227342,8.818768667
-46353,9.009719276,8.68363197
-46358,3.996713945,8.549436036
-46353,8.983718172,8.416400568
-46348,13.97073193,8.284743809
-46359,2.95775517,8.154681837
-46353,8.944787869,8.026427856
-46357,4.931829987,7.900191504
-46360,1.918881487,7.776178155
-46351,10.90594233,7.654588241
-46356,5.893012479,7.535616581
-46352,9.880091895,7.419451732
-46354,7.867180537,7.306275348
-46356,5.854278366,7.19626157
-46356,5.84138534,7.089576427
-46359,2.828501417,6.986377273
-46354,7.815626555,6.88681224
-46356,5.80276071,6.791019729
-46356,5.78990384,6.699127924
-46361,0.777055899,6.611254342
-46355,6.764216842,6.527505422
-46353,8.751386626,6.447976139
-46356,5.738565203,6.372749664
-46353,8.725752529,6.301897064
-46353,8.712948554,6.235477031
-46357,4.700153232,6.173535666
-46364,-2.312633486,6.116106297
-46353,8.67458835,6.063209339
-46352,9.661818692,6.014852202
-46356,5.649057488,5.971029241
-46357,4.636304689,5.931721751
-46353,8.623560242,5.896898002
-46358,3.610824096,5.866513327
-46358,3.598096197,5.840510246
-46356,5.585376493,5.818818641
-46358,3.57266493,5.801355966
-46354,7.559961454,5.788027509
-46359,2.54726601,5.778726693
-46355,6.534578542,5.773335412
-46352,9.521898996,5.771724418
-46357,4.509227314,5.773753738
-46358,3.496563439,5.779273133
-46355,6.483907315,5.788122589
-46355,6.471258882,5.800132849
-46356,5.458618083,5.81512597
-46355,6.445984857,5.832915914
-46362,-0.566640856,5.853309167
-46358,3.420740886,5.876105387
-46356,5.40813002,5.901098072
-46352,9.395526485,5.928075252
-46354,7.382930221,5.956820197
-46359,2.370341165,5.987112152
-46351,10.35775925,6.018727071
-46356,5.345184423,6.051438377
-46353,8.332616609,6.085017722
-46356,5.320055747,6.119235759
-46357,4.307501772,6.153862911
-46356,5.294954616,6.188670152
-46355,6.282414213,6.223429771
-46360,1.269880495,6.257916145
-46357,4.257353396,6.291906502
-46353,8.244832846,6.325181663
-46355,6.232318776,6.35752679
-46352,9.219811119,6.388732102
-46360,1.207309802,6.418593581
-46356,5.194814756,6.446913659
-46356,5.18232591,6.47350188
-46356,5.169843191,6.498175533
-46352,9.157366529,6.520760264
-46352,9.144895849,6.541090656
-46359,2.132431078,6.559010779
-46355,6.119972142,6.574374699
-46358,3.107518966,6.587046962
-46356,5.095071475,6.596903035
-46350,11.08262959,6.603829709
-46354,7.070193244,6.607725464
-46350,11.05776235,6.608500787
-46349,12.04533683,6.606078456
-46356,5.032916616,6.600393772
-46356,5.020501615,6.591394756
-46351,10.00809175,6.579042287
-46351,9.995686944,6.563310213
-46352,8.98328711,6.544185399
-46355,5.970892166,6.52166774
-46350,10.95850203,6.495770121
-46355,5.946116609,6.466518339
-46352,8.933735826,6.433950972
-46353,7.921359592,6.398119205
-46355,5.908987818,6.359086616
-46358,2.896620417,6.316928911
-46354,6.8842573,6.271733625
-46354,6.871898377,6.223599773
-46351,9.85954356,6.17263747
-46355,5.847192756,6.1189675
-46351,9.834845875,6.062720865
-46357,3.822502825,6.004038279
-46357,3.810163513,5.943069644
-46354,6.797827844,5.87997349
-46354,6.785495726,5.814916377
-46355,5.773167063,5.748072283
-46358,2.76084176,5.679621956
-46358,2.748519722,5.609752252
-46354,6.736200852,5.538655441
-46361,-0.276114946,5.466528508
-46352,8.711572231,5.393572428
-46354,6.699262285,5.319991434
-46353,7.686955119,5.245992274
